Date,AGG,BNDX,DBC,EEM,GLD,QQQ,SPY,TIP,VGK,VNQ
2018-10-12,84.90509796142578,42.281349182128906,15.1248779296875,33.7732048034668,115.2300033569336,166.3565673828125,246.73033142089844,87.20941162109375,41.66157531738281,57.636146545410156
2018-10-15,84.84832000732422,42.29693603515625,15.158697128295898,33.412757873535156,116.0,164.34298706054688,245.3445281982422,87.26519012451172,41.62999725341797,58.02384948730469
2018-10-16,84.89696502685547,42.35152053833008,15.226333618164062,34.251007080078125,115.80000305175781,169.1240692138672,250.70919799804688,87.27315521240234,42.41172790527344,59.217315673828125
2018-10-17,84.72676086425781,42.3826904296875,15.09106159210205,33.83188247680664,115.79000091552734,169.19090270996094,250.7538604736328,87.06593322753906,41.99322509765625,58.989261627197266
2018-10-18,84.67003631591797,42.39825439453125,14.92197322845459,32.943336486816406,115.91999816894531,165.2686767578125,247.1326141357422,87.00218963623047,41.306243896484375,58.8752326965332
2018-10-19,84.59709167480469,42.40607833862305,15.006516456604004,33.25347900390625,116.01000213623047,165.11598205566406,246.99856567382812,86.92245483398438,41.59050750732422,59.3845329284668
2018-10-22,84.58086395263672,42.41386032104492,15.023427963256836,33.61393737792969,115.70999908447266,165.9652862548828,245.889892578125,86.87466430664062,41.29044723510742,58.555965423583984
2018-10-23,84.68624114990234,42.4372444152832,14.693705558776855,33.245113372802734,116.38999938964844,165.35455322265625,244.6381072998047,86.89856719970703,40.96669387817383,58.81442642211914
2018-10-24,84.90509796142578,42.49959182739258,14.592252731323242,32.172142028808594,116.66000366210938,157.7868194580078,237.22592163085938,87.18549346923828,39.80592727661133,59.36934280395508
2018-10-25,84.83211517333984,42.54639434814453,14.651432991027832,32.792442321777344,116.4000015258789,163.2454833984375,241.4818878173828,86.81889343261719,40.35076904296875,60.12950897216797
2018-10-26,85.02665710449219,42.63212966918945,14.76133918762207,32.41523742675781,116.7699966430664,159.0465087890625,237.23486328125,87.25721740722656,40.15336227416992,58.68518829345703
2018-10-29,84.93749237060547,42.63212966918945,14.609162330627441,31.853607177734375,116.30999755859375,155.7731475830078,235.92056274414062,87.16954040527344,40.192840576171875,59.430145263671875
2018-10-30,84.81593322753906,42.57757568359375,14.533071517944336,32.47391891479492,115.80000305175781,158.3402862548828,239.4165496826172,86.93843078613281,40.55607604980469,60.24354553222656
2018-10-31,84.77542877197266,42.50739669799805,14.338621139526367,32.825984954833984,115.1500015258789,162.0621795654297,241.97366333007812,86.73919677734375,40.887718200683594,59.53658676147461
2018-11-01,84.98965454101562,42.5417366027832,14.23716926574707,33.99953079223633,116.62999725341797,164.19981384277344,244.54872131347656,86.62832641601562,41.55101013183594,59.817832946777344
2018-11-02,84.73712921142578,42.502723693847656,14.203351974487305,34.21747589111328,116.6500015258789,161.6422882080078,243.10025024414062,86.36511993408203,41.59050750732422,59.323734283447266
2018-11-05,84.79412841796875,42.51054000854492,14.19489860534668,34.30968475341797,116.37000274658203,161.241455078125,244.4414825439453,86.52465057373047,41.58261489868164,60.20553207397461
2018-11-06,84.80229187011719,42.518333435058594,14.13571548461914,34.251007080078125,116.04000091552734,162.4629669189453,245.98825073242188,86.49274444580078,41.66947937011719,60.50960159301758
2018-11-07,84.8755874633789,42.502723693847656,14.101901054382324,34.89646530151367,116.02999877929688,167.5590057373047,251.25457763671875,86.55652618408203,42.23011779785156,61.231773376464844
2018-11-08,84.72087097167969,42.4481201171875,14.017354965209961,33.99113845825195,115.77999877929688,166.4901580810547,250.79861450195312,86.43692016601562,41.71685028076172,61.277381896972656
2018-11-09,84.82671356201172,42.53395080566406,13.8651762008667,33.362457275390625,114.4800033569336,163.68450927734375,248.34872436523438,86.64425659179688,41.527339935302734,61.269771575927734
2018-11-12,84.9651870727539,42.53395080566406,13.83135986328125,32.893035888671875,113.66000366210938,158.73159790039062,243.70822143554688,86.82772064208984,40.65082931518555,61.39140319824219
2018-11-13,84.997802734375,42.53395080566406,13.450912475585938,33.27024841308594,113.69999694824219,158.86517333984375,243.2522430419922,86.7559585571289,40.942996978759766,61.3305778503418
